clip_id,raw_answer,predicted,ground_truth
5100422034.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and he has his head slightly tilted to one side.
Rating: 2",2,2
5100422035.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a desk or table, leaning slightly forward with their arms resting on the surface.
Rating: 2",2,2
5100422036.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a computer screen, with their arms resting on a table or desk.
Rating: 2",2,3
5100422037.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a computer, leaning slightly forward with their arms resting on the desk.
Rating: 2",2,2
5100422038.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and he has his head slightly tilted to one side.
Rating: 2",2,3
5100422039.avi,"Expression: The student appears to be in deep thought or contemplation, with a focused gaze and slightly furrowed brow.
Posture: The student is sitting upright at a desk, with one hand on their face and the other holding an object that could be a phone or remote control.
Rating: 2 [The student seems to be engaged in the content they are watching, but not highly engaged.]",2,3
5100422041.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a desk, leaning slightly forward with their arms resting on the table.
Rating: 2",2,2
5100422042.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a desk, leaning slightly forward with their arms resting on the table.
Rating: 2",2,3
5100422044.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and he has his arms crossed.
Rating: 2",2,2
5100422045.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, with their hands resting on the table or desk in front of them.
Rating: 2",2,2
5100422046.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and he has his headphones on.
Rating: 2",2,3
5100422047.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a wall with posters on it, wearing headphones around their neck.
Rating: 2",2,2
5100422049.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, wearing headphones and has his hands resting on his legs.
Rating: 2",2,2
5100422050.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, wearing headphones and has his hands resting on his legs.
Rating: 2",2,3
5100422051.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, wearing headphones and has his hands resting on his legs.
Rating: 2",2,2
5100422052.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, wearing headphones and has his hands resting on his legs.
Rating: 2",2,2
5100422055.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and they are wearing headphones around their neck.
Rating: 2",2,3
5100422056.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, wearing headphones and has his hands resting on his legs.
Rating: 2",2,3
5100422057.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, wearing headphones and has his hands resting on his legs.
Rating: 2",2,2
